image_id,image_path,group,subgroup,event_name,image_caption,image_tags
img_02172,D:\Personal\PHOTOS\Memes\107741a85e5d926d8ccb7446e0bf19e23df8e54d7696760fbb5cc1e960ac3e44.jpg,Memes,no_subgroup,no_event,a painting of a woman in a black and white photo,"painting woman, painting, woman black, white photo, woman"
img_02173,D:\Personal\PHOTOS\Memes\14dc0af0324b19d7da1cfdd9ec0d8c6b28a80cd113934b183bff7a81693b2578.jpg,Memes,no_subgroup,no_event,a collage of photos of a woman holding a book,"collage photos, photos woman, holding book, woman holding, photos"
img_02174,D:\Personal\PHOTOS\Memes\16d104674ec624a5767593ddc91800af854db34411bd6a63fd32d3acf0e6f55f.jpg,Memes,no_subgroup,no_event,a painting of a man holding a sign,"painting man, holding sign, painting, sign, man holding"
img_02175,D:\Personal\PHOTOS\Memes\17135ebe9c003b5b8ce02d0d47a49e7418ac9389c955f28751f42a6132108083.jpg,Memes,no_subgroup,no_event,a cat sitting on top of a bathroom wall,"cat sitting, bathroom wall, sitting bathroom, cat, bathroom"
img_02176,D:\Personal\PHOTOS\Memes\17e3827f3fa27fbcba9273dfccb4a7bbd13f1d240490f49dbb78cc5ed370effe.jpg,Memes,no_subgroup,no_event,a collage of photos of a man and a woman,"collage photos, photos man, photos, collage, man woman"
img_02177,D:\Personal\PHOTOS\Memes\193530b4b90481f539a88474164f743a26ee87d70e0c0d87a031ebd9a3e07cbd.jpg,Memes,no_subgroup,no_event,a person with a picture of a cat on their head,"picture cat, cat head, cat, person picture, person"
img_02178,D:\Personal\PHOTOS\Memes\19afb4a077c958dba9b2cc8c01cffdd356f3ec7ea2c93be280bc98df57f634de.jpg,Memes,no_subgroup,no_event,a painting of a woman with a cat on her head,"woman cat, painting woman, cat head, painting, cat"
img_02179,D:\Personal\PHOTOS\Memes\1a1b75ebe0ef23c36226c58661aeafffb7ead17dbb59ea5ca0876f63909db8cc.jpg,Memes,no_subgroup,no_event,a collage of photos of different types of food,"collage photos, photos, types food, photos different, collage"
img_02180,D:\Personal\PHOTOS\Memes\1b1079ee0dbc4a949ce7765145ff8425eb4bffcab93ee06b162b27636c88b0d0.jpg,Memes,no_subgroup,no_event,a painting of a man with a gun in his hand,"painting man, gun hand, man gun, painting, gun"
img_02181,D:\Personal\PHOTOS\Memes\1b369c29fe344f3176ab6d5dbf3271777a19fa5b694a92b4ae5b306b14e0ae4e.jpg,Memes,no_subgroup,no_event,a dog standing on top of a door in front of a wall,"dog standing, door wall, standing door, door, wall"
img_02182,D:\Personal\PHOTOS\Memes\1b8e7b91bf4fcd54ddf7143a1aaf79fa7e09b9ec660b7d2a9c6d6940bbe6ea5f.jpg,Memes,no_subgroup,no_event,a black and white photo of a person on a cell phone,"photo person, white photo, cell phone, photo, person cell"
img_02183,D:\Personal\PHOTOS\Memes\1d3668caa14343f6bb0da66381a9cddf63bb3baffee8ef5391cbda5294c40129.jpg,Memes,no_subgroup,no_event,a painting of a man with a cat on his head,"painting man, cat head, man cat, cat, painting"
img_02184,D:\Personal\PHOTOS\Memes\20ae00dc7ddc96f7951024be583d09ff2a1636522c736e9d6cc8b0bf3d0714ed.png,Memes,no_subgroup,no_event,a painting of a man with a cartoon face on his head,"painting man, cartoon face, man cartoon, painting, face head"
img_02185,D:\Personal\PHOTOS\Memes\21a507a21d8d543040f2bd274940c1e2a5ac73304f59bba05328b35f41bd5f60.jpg,Memes,no_subgroup,no_event,a collage of photos of people and animals,"collage photos, photos people, photos, people animals, collage"
img_02186,D:\Personal\PHOTOS\Memes\22f07a58311490a7e0b5aee94834fb5259f66fd54963c2d48ff0692cdcb2c8d6.jpg,Memes,no_subgroup,no_event,a collage of photos of a man with a beard,"man beard, collage photos, beard, photos man, photos"
img_02187,D:\Personal\PHOTOS\Memes\27251278f9b724814b6c70194fd2a00764b0cea49c3dea16aa1486631e100568.jpg,Memes,no_subgroup,no_event,a painting of a man with a hat on a tv screen,"tv screen, painting man, hat tv, painting, man hat"
img_02188,D:\Personal\PHOTOS\Memes\2771b07edc0ded45c5b204fa3f884177191f5ded61131f65c25edb8d1eb0edec.jpg,Memes,no_subgroup,no_event,a stuffed animal with a picture of a bear on it,"picture bear, stuffed animal, animal picture, bear, animal"
img_02189,D:\Personal\PHOTOS\Memes\2796b9bfb172db59e3c5e5ad7cb8d0bb3345751ae829e4ba14b5a92ca6f7963b.jpg,Memes,no_subgroup,no_event,a street sign with a picture of a man on it,"street sign, sign picture, sign, picture man, street"
img_02190,D:\Personal\PHOTOS\Memes\27d176a4b38e7fa4f1693458acd8068413425ed117d1d827afb64c580dee3caa.jpg,Memes,no_subgroup,no_event,a picture of a person holding a stuffed animal,"stuffed animal, holding stuffed, picture person, person holding, stuffed"
img_02191,D:\Personal\PHOTOS\Memes\28c19a6f4b97c19aea86a560c996279ac4eca66819715f1d689a54113816100a.jpg,Memes,no_subgroup,no_event,a cat laying on the ground with a sneaker,"cat laying, ground sneaker, cat, laying ground, sneaker"
img_02192,D:\Personal\PHOTOS\Memes\2e99e58d7d41eacb3fb3715806f4ce728bc000f7bc8236517de66c42837416dd.jpg,Memes,no_subgroup,no_event,a drawing of a penguin on a paper,"drawing penguin, penguin paper, penguin, drawing, paper"
img_02193,D:\Personal\PHOTOS\Memes\2eefcce1009767b126fe1d999cac8b836832416fa6a6ed68b1fe05edb5061369.png,Memes,no_subgroup,no_event,a painting of a man with a cat on his head,"painting man, cat head, man cat, cat, painting"
img_02194,D:\Personal\PHOTOS\Memes\2f823f85062f1f71a3008d0523c183767c8895a348bf9f42000d7361437cc7f2.jpg,Memes,no_subgroup,no_event,a man in a white robe is in a white room,"white robe, robe white, white room, man white, robe"
img_02195,D:\Personal\PHOTOS\Memes\324a92ecc8d0dc4b2d36af5b4bf3edc9380f2d84ef7ba4a25c905298cc12bd38.png,Memes,no_subgroup,no_event,a cat that is sitting on top of a sign,"cat sitting, sitting sign, cat, sign, sitting"
img_02196,D:\Personal\PHOTOS\Memes\3328c6ee1f1c2cc0281a447b73ea791ab879a6ce6cea73f1cd8fce02fcfbbd7e.jpg,Memes,no_subgroup,no_event,a collage of photos of a man and a woman,"collage photos, photos man, photos, collage, man woman"
img_02197,D:\Personal\PHOTOS\Memes\3337ffed13e7100ce7bbb78c3236e34c0a03260e0a4a5b7604d33f001537e854.jpg,Memes,no_subgroup,no_event,a man in a white shirt is holding a video game controller,"game controller, white shirt, controller, man white, shirt holding"
img_02198,D:\Personal\PHOTOS\Memes\340e7d01bfa92fa261d5edf1126368aa2935c480dedb247420e62dc8ade522ae.jpg,Memes,no_subgroup,no_event,a young man in a white shirt and black tie,"white shirt, young man, black tie, man white, shirt"
img_02199,D:\Personal\PHOTOS\Memes\396a4fc932b517a4510a63b991d71bc103e6639fe102f09b0099571bf1172360.png,Memes,no_subgroup,no_event,a man in a suit and tie holding up a sign,"holding sign, man suit, suit tie, sign, suit"
img_02200,D:\Personal\PHOTOS\Memes\3b09dca498918dc7614359fa41ec2b0101cae16e8e8b884a650d4c503e53e5ab.jpg,Memes,no_subgroup,no_event,a man in a suit talking on a cell phone,"suit talking, man suit, cell phone, suit, talking cell"
img_02201,D:\Personal\PHOTOS\Memes\3c6904e29d4c4c30a6e59ed9537115ebb81c6e91738e040c587b63b83d20b9d8.jpg,Memes,no_subgroup,no_event,a painting of a man holding a cartoon character,"holding cartoon, painting man, cartoon character, painting, man holding"
img_02202,D:\Personal\PHOTOS\Memes\3dd5cfcfb5631f7358598ea48ab71155b09fdccab94c5e4a5e1200ae1f8c99fb.jpg,Memes,no_subgroup,no_event,a statue of a woman holding a gun,"statue woman, holding gun, statue, woman holding, gun"
img_02203,D:\Personal\PHOTOS\Memes\3dfe2b54919008768a5ce7c289f4b262e44644d1e23b12e78fbc2006660477f4.jpg,Memes,no_subgroup,no_event,a painting of a man sitting on a bench,"painting man, man sitting, painting, sitting bench, bench"
img_02204,D:\Personal\PHOTOS\Memes\3f955621d9cae5325de0945da944d62e82ea25b02522081267cbdb5690d99cd1.png,Memes,no_subgroup,no_event,a painting of a man with a cat on his head,"painting man, cat head, man cat, cat, painting"
img_02205,D:\Personal\PHOTOS\Memes\404206eb78073cff43a549bcdabd4dc69790748ae9f12e193c50e5d0941c0e39.jpg,Memes,no_subgroup,no_event,a painting of a man in a black and white photo,"painting man, painting, white photo, man black, photo"
img_02206,D:\Personal\PHOTOS\Memes\413f35fd315505e399fdcea464fe3f3508f5df4b1b571e43dd8aa2e6b3537f93.jpg,Memes,no_subgroup,no_event,a painting of a man holding a fire hydrant,"painting man, painting, holding hydrant, man holding, hydrant"
img_02207,D:\Personal\PHOTOS\Memes\419.jpeg,Memes,no_subgroup,no_event,a painting of a man in a suit and tie,"painting man, man suit, suit tie, painting, suit"
img_02208,D:\Personal\PHOTOS\Memes\41ee199b614066c5ddafce04f8a0c05363dbbdaf9459a8cfcb92df60f3b87a72.jpg,Memes,no_subgroup,no_event,a painting of a man sitting on a bench,"painting man, man sitting, painting, sitting bench, bench"
img_02209,D:\Personal\PHOTOS\Memes\4228b75e0f84aa433b71222dd2b66146cb7d1a63248f23a0a7311b1bd839d98b.jpg,Memes,no_subgroup,no_event,a statue of a man with a gun on top of it,"statue man, statue, man gun, gun, man"
img_02210,D:\Personal\PHOTOS\Memes\42402fa2b8d2292c94f02e677fcad096286b3e756dcc0dcbb5f3ad21717a31c6.jpg,Memes,no_subgroup,no_event,a collage of photos of a man holding a cell phone,"collage photos, photos man, cell phone, photos, man holding"
img_02211,D:\Personal\PHOTOS\Memes\42b97a7c6ab45a0e23c33de047758ab8c3d6d9e06f302bd0a620a7a2cd107c28.jpg,Memes,no_subgroup,no_event,a black and white photo of a bear on a newspaper,"bear newspaper, photo bear, bear, white photo, newspaper"
img_02212,D:\Personal\PHOTOS\Memes\4479d78d31276b9e818432bedf96c68ce5f37069227730545f719a257d9aedb1.jpg,Memes,no_subgroup,no_event,a painting of a woman sitting at a table with a book,"painting woman, woman sitting, painting, sitting table, table book"
img_02213,D:\Personal\PHOTOS\Memes\4517da94346f4bc7db0be7fe566b451111f4f34b8bedbb542c1405d5a61f6dd7.jpg,Memes,no_subgroup,no_event,a black and white photo of a cartoon character,"photo cartoon, cartoon character, white photo, cartoon, photo"
img_02214,D:\Personal\PHOTOS\Memes\46ab13e78a666381f249109f392c4e8c43668ce9a7c50204671baf576e638e01.png,Memes,no_subgroup,no_event,a painting of a man in a suit and tie,"painting man, man suit, suit tie, painting, suit"
img_02215,D:\Personal\PHOTOS\Memes\46af84d7beb410558e64ff192f21825f14174c839116e0872ee576c9116abcd6.jpg,Memes,no_subgroup,no_event,a picture of a cartoon character with a flower in it,"character flower, cartoon character, picture cartoon, flower, cartoon"
img_02216,D:\Personal\PHOTOS\Memes\47074dba34ee288fdb27ccb18d39eea6d4c863520c527f1b9297eadade5f53fa.jpg,Memes,no_subgroup,no_event,a man in a suit and sunglasses looking at a cell phone,"suit sunglasses, man suit, sunglasses looking, cell phone, sunglasses"
img_02217,D:\Personal\PHOTOS\Memes\48d786de99081c6da4a49269dcb6988b21e4139fc87607bffb2002e998018920.png,Memes,no_subgroup,no_event,a man wearing a scarf and sunglasses,"scarf sunglasses, wearing scarf, scarf, sunglasses, man wearing"
img_02218,D:\Personal\PHOTOS\Memes\49664bc5ff35a7623cc7c68454b422e271fbdd0e0ddd0de834cb7dcde424603c.jpg,Memes,no_subgroup,no_event,a man in a hat is reading a book,"hat reading, man hat, reading book, hat, reading"
img_02219,D:\Personal\PHOTOS\Memes\4a444f91da46c42e4e30330878f38c3badfcdf369ab39a6d0532b0df5e0557db.jpg,Memes,no_subgroup,no_event,a collage of photos of a man and a cat,"collage photos, photos man, man cat, photos, cat"
img_02220,D:\Personal\PHOTOS\Memes\4c31c0f807931a85c17dde107cf5b7ffc20e1e959a30fa8c5e84bb9c9a06d0d2.jpg,Memes,no_subgroup,no_event,a painting of a woman holding a book,"painting woman, woman holding, painting, holding book, woman"
img_02221,D:\Personal\PHOTOS\Memes\4ced3fe9683244d7459963a5e179732844fe999d6847b0a30f8b2d5f6d180538.jpg,Memes,no_subgroup,no_event,a man wearing a hat and holding a sign,"holding sign, hat holding, wearing hat, man wearing, sign"
img_02222,D:\Personal\PHOTOS\Memes\4cf016adfc81bc788581b12107859a8d7b0d8dc0a0b4087e8a9b79b1ec3f4300.jpg,Memes,no_subgroup,no_event,a man holding a camera in front of a camera,"holding camera, camera camera, man holding, camera, holding"
img_02223,D:\Personal\PHOTOS\Memes\4e56a7717b8e44a3b91a52dcf8b96d45f18fc2f9be32f0f0122d05dafcd24640.jpg,Memes,no_subgroup,no_event,a collage of photos of animals,"photos animals, collage photos, photos, animals, collage"
img_02224,D:\Personal\PHOTOS\Memes\4e5d2efa15c936e0e61238aa72a9cb9b27b7e53f3176e75a2f7a85970aa7df89.jpg,Memes,no_subgroup,no_event,a man is standing in front of a urinal,"standing urinal, urinal, man standing, standing, man"
img_02225,D:\Personal\PHOTOS\Memes\4efe2873d970d8e3455539e373d3d8a007773033d1cf3775ed6613729063519f.png,Memes,no_subgroup,no_event,a man is taking a picture of a group of people,"picture group, taking picture, group people, man taking, people"
img_02226,D:\Personal\PHOTOS\Memes\4f15c0c67d11fdf8803a7a625e8419fc4352418d3bc4c049b6fe8b9e748c3237.jpg,Memes,no_subgroup,no_event,a painting of a man in a suit and tie,"painting man, man suit, suit tie, painting, suit"
img_02227,D:\Personal\PHOTOS\Memes\50d1a5e28e83ffb0434ac9562eda1e2fbc62a0596747cd760150ca449a64b58f.jpg,Memes,no_subgroup,no_event,a cat sitting on top of a trash can next to a toilet,"cat sitting, trash toilet, cat, sitting trash, toilet"
img_02228,D:\Personal\PHOTOS\Memes\556a6d232a9b46f3ddc8fcb759689d47f75cfdb16b6c7be8adbf0ff31afba0ca.jpg,Memes,no_subgroup,no_event,a black and white photo of a computer keyboard,"computer keyboard, keyboard, photo computer, white photo, photo"
img_02229,D:\Personal\PHOTOS\Memes\56396b29f61c28dd8db9c8f35539b61fd293866a02992d7cfab0c5e78296413b.jpg,Memes,no_subgroup,no_event,a cat sitting on top of a computer screen,"cat sitting, cat, computer screen, sitting computer, screen"
img_02230,D:\Personal\PHOTOS\Memes\59fe30078c45d6bedaddbff6e04ed659cc4402fa32a203807f307df702008643.jpg,Memes,no_subgroup,no_event,a man in a suit talking on a cell phone,"suit talking, man suit, cell phone, suit, talking cell"
img_02231,D:\Personal\PHOTOS\Memes\5a707dfb042b0683cb5c63c303744749d348df15d1c11101a235fee5c384e7fd.jpg,Memes,no_subgroup,no_event,a painting of a person with a cat on their head,"person cat, painting person, cat head, painting, cat"
img_02232,D:\Personal\PHOTOS\Memes\5a882440ff62a0e8eee586d05d296cf72e6504617be84752decdb01b03a0cece.jpg,Memes,no_subgroup,no_event,a painting of a woman in a bikini,"painting woman, woman bikini, painting, bikini, woman"
img_02233,D:\Personal\PHOTOS\Memes\5ab4907c49c7c64c454615aea34d517397ffb8ccf0ed95a928bde5e9cb4ebe90.jpg,Memes,no_subgroup,no_event,a man wearing a hat with a skull on it,"hat skull, wearing hat, skull, man wearing, hat"
img_02234,D:\Personal\PHOTOS\Memes\5cbf65fa1d0cf714137879470cd750a1951434c3daaaa729760abb76e8a2a55d.png,Memes,no_subgroup,no_event,a collage of photos of a man and a woman,"collage photos, photos man, photos, collage, man woman"
img_02235,D:\Personal\PHOTOS\Memes\5d1def02e40f98710c2a8a0d4a8222b96f7981188882203040fbdcc16d69de98.jpg,Memes,no_subgroup,no_event,a collage of photos of a man in a suit,"collage photos, man suit, photos man, photos, collage"
img_02236,D:\Personal\PHOTOS\Memes\5d5d74b533895dc450efd1b5d2d490d24dacf9aa5504627aad4a92a2050942b5.jpg,Memes,no_subgroup,no_event,a painting of a cartoon character on a train,"painting cartoon, cartoon character, painting, character train, train"
img_02237,D:\Personal\PHOTOS\Memes\5d727e049666965d017f8391fa1beb7c42393b567c1c7a5ebfe4013fbb59a03a.jpg,Memes,no_subgroup,no_event,a cartoon character holding a stuffed animal,"stuffed animal, cartoon character, holding stuffed, character holding, cartoon"
img_02238,D:\Personal\PHOTOS\Memes\5fdd26578bb720c9025628b42c5e9796b72537b5f5af44bd52108c296b916985.jpg,Memes,no_subgroup,no_event,a man in a suit with a cartoon character on it,"suit cartoon, man suit, cartoon character, cartoon, suit"
